ADJ VALUE,ADJ VALUE TOTAL,PLAYER,TEAM ABBV,POS,INJ RISK,TIER,VALUE,MPG,PTS,3PTM,TREB,AST,STL,BLK,FG%,FT%,nationality_1,archetype,height_feet,weight_lbs,wingspan_feet,overall,group_outside_scoring,close_shot,mid_range_shot,three_point_shot,free_throw,shot_iq,offensive_consistency,group_athleticism,speed,agility,strength,vertical,stamina,hustle,overall_durability,group_inside_scoring,layup,standing_dunk,driving_dunk,post_hook,post_fade,post_control,draw_foul,hands,group_playmaking,pass_accuracy,ball_handle,speed_with_ball,pass_iq,pass_vision,group_defense,interior_defense,perimeter_defense,steal,block,help_defense_iq,pass_perception,defensive_consistency,group_rebounding,offensive_rebound,defensive_rebound,intangibles,potential,total_attributes,badge_deadeye,badge_limitless_range,badge_mini_marksman,badge_set_shot_specialist,badge_shifty_shooter,badge_aerial_wizard,badge_float_game,badge_hook_specialist,badge_layup_mixmaster,badge_paint_prodigy,badge_physical_finisher,badge_post_fade_phenom,badge_post_powerhouse,badge_post_up_poet,badge_posterizer,badge_rise_up,badge_ankle_assassin,badge_bail_out,badge_break_starter,badge_dimer,badge_handles_for_days,badge_lightning_launch,badge_strong_handle,badge_unpluckable,badge_versatile_visionary,badge_challenger,badge_glove,badge_high_flying_denier,badge_immovable_enforcer,badge_interceptor,badge_off_ball_pest,badge_on_ball_menace,badge_paint_patroller,badge_pick_dodger,badge_post_lockdown,badge_boxout_beast,badge_rebound_chaser,badge_brick_wall,badge_slippery_off_ball,badge_pogo_stick,season_salary,birthdate,hometown,prior_to_nba,salary
-1.17751587,-0.7497540109,Dorian Finney-Smith,HOU,SF/PF,M,,-0.4430940265,28,8.951594203,2.078985507,3.535072464,1.237246377,0.9201449275,0.3591304348,0.4234356966,0.7199243039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.473286013,-0.7977571723,Jamal Shead,TOR,PG,M,,-0.5989157263,20,7.679726027,0.96,1.587945205,4.264931507,0.9871232877,0.172739726,0.4157891664,0.7699793213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.527167729,-0.7981756934,Quinten Post,GSW,C,M,,-0.5393813736,19,9.166164384,2.038493151,3.526849315,1.253972603,0.4398630137,0.5101369863,0.4411945183,0.7772495756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.528277764,-0.8122519077,Luka Garza,BOS,C,M,,-0.580209903,20,10.82849315,0.9101369863,5.192876712,1.244520548,0.4720547945,0.2575342466,0.5169644406,0.7400254423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2254289688,-0.8135083531,Chris Paul,TOR,PG,H,,-0.3579402829,24,7.233965517,1.517413793,3.055517241,5.043965517,1.012241379,0.2434482759,0.4245887299,0.8639954853,United States,2-Way 3-Level Playmaker,"6'0""",175.0,"6'4""",90.0,89.0,88.0,87.0,82.0,92.0,97.0,85.0,82.0,84.0,94.0,62.0,78.0,95.0,85.0,77.0,59.0,80.0,25.0,27.0,40.0,55.0,75.0,71.0,95.0,91.0,95.0,94.0,84.0,95.0,87.0,78.0,65.0,93.0,82.0,40.0,82.0,96.0,90.0,52.0,36.0,67.0,55.0,92.0,2827.0,silver,,bronze,silver,silver,,gold,,bronze,,,,,,,,gold,gold,bronze,gold,silver,gold,silver,silver,gold,silver,hof,,gold,gold,bronze,gold,,gold,,,,,,,,,,Wake Forest,
-0.1914571301,-0.8264395281,Dru Smith,MIA,PG/SG,H,,-0.3636466203,21,6.793606557,1.077213115,2.633934426,2.274590164,1.33557377,0.4055737705,0.4623763578,0.8288356294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.708176499,-0.8573730074,AJ Green,MIL,PG/SG,M,,-0.4880222559,28,8.624383562,2.458767123,2.945890411,2.179863014,0.5889041096,0.1178082192,0.4185893996,0.8190340909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.624835063,-0.8779480565,Tyus Jones,ORL,PG,M,,-0.5031645519,23,6.895479452,1.374520548,2.113150685,4.367123288,0.747260274,0.09424657534,0.4321471518,0.8301781737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.011890564,-0.8851495041,Al Horford,GSW,PF/C,H,,-0.2296301084,28,8.755192308,1.84,6.525769231,2.540961538,0.5757692308,0.8678846154,0.4386164171,0.849827883,United States,2-Way 3-Level Scoring Threat,"6'10""",250.0,"7'1""",85.0,89.0,97.0,96.0,80.0,82.0,96.0,80.0,76.0,53.0,67.0,90.0,69.0,93.0,85.0,78.0,77.0,74.0,80.0,61.0,87.0,86.0,87.0,60.0,84.0,63.0,75.0,50.0,33.0,88.0,70.0,75.0,92.0,63.0,42.0,78.0,92.0,70.0,90.0,64.0,57.0,71.0,25.0,85.0,2766.0,bronze,,,gold,,gold,,bronze,,silver,gold,bronze,silver,bronze,,gold,,,bronze,,,,,,,gold,,,,,,,silver,,gold,silver,,silver,,,,,,Florida,
-1.250919501,-0.9021567056,Kyle Kuzma,MIL,SF/PF,H,,-0.7347021008,28,14.14044118,1.448088235,3.888529412,2.592352941,0.4755882353,0.4123529412,0.4640023434,0.6750025108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7005087377,-0.9845374454,Jeremy Sochan,SAS,PF/C,H,,-0.4851062621,22,10.22888889,0.5228571429,4.441269841,1.87,0.7442857143,0.373968254,0.5517120026,0.7119782214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.363622934,-0.9937960401,Cole Anthony,MIL,PG,H,,-0.5642227922,19,8.731323529,1.145,3.198382353,3.038382353,0.7054411765,0.3598529412,0.4338469713,0.8480260102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9975156541,-0.999925106,Lonzo Ball,UTA,PG/SG,H,,-0.2789302945,22,7.920555556,2.001111111,3.425555556,3.142407407,1.273518519,0.4681481481,0.3838987288,0.8160818713,United States,2-Way Playmaking 3PT Threat,"6'6""",190.0,"6'7""",82.0,77.0,76.0,73.0,81.0,79.0,80.0,75.0,77.0,85.0,86.0,52.0,80.0,88.0,70.0,80.0,55.0,79.0,30.0,75.0,35.0,44.0,40.0,50.0,84.0,84.0,88.0,86.0,85.0,89.0,72.0,77.0,60.0,86.0,79.0,56.0,84.0,90.0,85.0,49.0,35.0,62.0,70.0,84.0,2653.0,,,,,,,,,,,,,,,,,,bronze,gold,silver,,bronze,,,silver,silver,silver,,silver,silver,silver,silver,,silver,,,,,,,,,,UCLA,
-1.215030927,-1.021209344,Kris Dunn,LAC,PG/SG,H,,-0.4464959162,20,5.548382353,0.8657352941,2.829117647,2.122647059,1.252941176,0.3322058824,0.441127216,0.800248911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.941382115,-1.155771565,Collin Murray-Boyles,TOR,PF,M,,-0.6615150388,20,7.886438356,0.1047945205,4.635068493,1.41630137,0.7295890411,0.4720547945,0.5043179781,0.7069890692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.36599642,-1.158686684,Josh Okogie,HOU,SG/SF,H,,-0.4906387972,22,9.916617647,1.148823529,3.008970588,1.249852941,1.111029412,0.5966176471,0.4295897701,0.7360010803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.102176341,-1.180200816,Baylor Scheierman,BOS,SF,M,,-0.5722615754,19,7.746027397,1.660958904,3.824794521,2.159041096,0.754109589,0.1195890411,0.4003892645,0.7685105157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7954001074,-1.208505543,Mike Conley,CHA,PG,H,,-0.4569189627,23,7.228387097,1.507258065,2.324516129,4.124032258,0.8064516129,0.1908064516,0.4224825804,0.8920661157,United States,2-Way 3-Level Playmaker,"6'1""",175.0,"6'6""",88.0,89.0,87.0,86.0,86.0,86.0,98.0,90.0,81.0,85.0,88.0,40.0,95.0,94.0,85.0,82.0,48.0,85.0,25.0,30.0,25.0,40.0,29.0,63.0,84.0,87.0,92.0,87.0,85.0,93.0,79.0,70.0,31.0,88.0,67.0,45.0,88.0,88.0,85.0,42.0,32.0,52.0,98.0,88.0,2681.0,,,silver,bronze,silver,,bronze,,bronze,,,,,,,,bronze,silver,,bronze,bronze,gold,bronze,bronze,bronze,bronze,,,bronze,,bronze,bronze,,silver,,,,,,,,,,Ohio State,
-1.441560967,-1.21542252,Jake LaRavia,LAL,SF/PF,H,,-0.4988324605,23,7.918088235,1.151029412,3.320588235,1.945,1.012205882,0.3757352941,0.4603133283,0.7319683095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.960226737,-1.218343062,Craig Porter Jr.,CLE,PG/SG,M,,-0.6246122713,19,9.106849315,0.8604109589,2.638630137,2.518630137,0.6247945205,0.4797260274,0.4901288922,0.7299953516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04050798163,-1.225196088,Zach Collins,CHI,C,H,,-0.4476878499,18,8.488545455,0.6672727273,5.906181818,2.232909091,0.5176363636,0.5867272727,0.5168361978,0.8439567711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.981272902,-1.242135553,Terrence Shannon Jr.,MIN,SF/PF,M,,-0.5722624051,23,10.11123288,0.7764383562,3.048219178,1.80260274,0.5217808219,0.2984931507,0.508007924,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2612605,-1.243373292,Jaden Ivey,CHI,PG/SG,H,,-0.453930621,30,17.78882353,1.970392157,3.78745098,4.04,0.8852941176,0.3782352941,0.4459975654,0.7400087451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1501043769,-1.243747388,Marcus Smart,LAL,PG/SG,H,,-0.4469760955,25,8.809298246,1.430526316,2.371929825,3.782982456,1.410175439,0.2557894737,0.3949276984,0.7580302182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.473881642,-1.262460833,Jose Alvarado,NYK,PG,H,,-0.5095713184,20,7.770441176,1.416176471,2.146176471,2.945882353,1.021176471,0.2142647059,0.407278771,0.79696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.239824149,-1.275588777,Julian Champagnie,SAS,SG/SF,M,,-0.5603324331,21,7.316575342,1.625479452,3.391506849,1.26739726,0.6556164384,0.3615068493,0.4122602617,0.8860877684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.575357558,-1.279312211,Jaime Jaquez Jr.,MIA,SG/SF,H,,-0.6102383651,19,7.471323529,0.4970588235,4.111911765,2.482647059,0.8089705882,0.1947058824,0.5032002363,0.7669675302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.2989685,-1.279557955,Sandro Mamukelashvili,TOR,PF/C,L,,-0.5740781535,17,7.155844156,0.9497402597,4.632857143,1.203766234,0.438961039,0.4371428571,0.4901516553,0.7319825945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.304222563,-1.300199889,Trayce Jackson-Davis,TOR,C,M,,-0.6716556458,15,7.133561644,0.02219178082,5.259315068,1.445616438,0.3734246575,0.7091780822,0.5865662374,0.5709753628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.115107821,-1.357508469,Collin Gillespie,PHO,PG,M,,-0.5452052159,17,6.651506849,1.280684932,2.418219178,3.120547945,0.8202739726,0.1335616438,0.4101773884,0.8399688958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8420559679,-1.365082214,Jonathan Isaac,ORL,SF/PF,H,,-0.4425938349,16,4.407540984,0.4340983607,4.638688525,0.6860655738,0.9473770492,1.17295082,0.4407336436,0.7180610308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3096012997,-1.372664071,De'Anthony Melton,GSW,PG/SG,H,,-0.3932760297,21,9.434545455,1.862545455,3.378363636,2.728727273,1.139454545,0.3521818182,0.4028959479,0.8069584736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.246161898,-1.380312375,Peyton Watson,DEN,SF/PF,M,,-0.5886086284,19,6.550547945,0.5204109589,3.158356164,1.02630137,0.502739726,1.223972603,0.4908049362,0.670987767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.753868725,-1.383472157,Luke Kennard,LAL,PG/SG,H,,-0.5810241275,22,7.962647059,1.567205882,2.717058824,2.764705882,0.5242647059,0.04867647059,0.4680698398,0.9190617075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.153903981,-1.415365019,Khaman Maluach,PHO,C,M,,-0.6750132939,17,5.71,0.1457534247,4.908767123,0.4908219178,0.2805479452,0.771369863,0.5862161889,0.7529792746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6585186944,-1.44360025,Larry Nance Jr.,CLE,PF/C,H,,-0.3742398203,22,7.270169492,0.893220339,4.767966102,1.897966102,1.030169492,0.4137288136,0.4767070139,0.7459016393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.236341123,-1.449732156,Isaiah Joe,OKC,SG,M,,-0.5264024884,19,8.915205479,2.318356164,2.301369863,1.383972603,0.5152054795,0.1224657534,0.4392775172,0.8519357496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.303160108,-1.484359763,Jaylon Tyson,CLE,SF,M,,-0.5976723594,20,8.597260274,1.002191781,3.974931507,1.935890411,0.6224657534,0.1763013699,0.4513986146,0.8140048365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.307303818,-1.500193132,Ochai Agbaji,TOR,SG/SF,M,,-0.5635570435,20,7.927260274,1.198082192,2.832465753,0.9757534247,0.6619178082,0.3512328767,0.4974147286,0.7200607903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.278470144,-1.507803446,Johnny Furphy,IND,SG/SF,M,,-0.545645087,19,7.308219178,1.074520548,3.758082192,1.199315068,0.7412328767,0.4016438356,0.4350213841,0.7859052248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.55227626,-1.523748355,Taurean Prince,MIL,SF,L,,-0.6068270138,23,6.302337662,1.282467532,2.41974026,1.56974026,0.817012987,0.1944155844,0.4554904259,0.8000434216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.236253842,-1.536701,Keldon Johnson,SAS,SF/PF,M,,-0.6003991542,20,9.772876712,0.925890411,3.994931507,1.274931507,0.4971232877,0.2590410959,0.4872989734,0.7840063064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2462739178,-1.537363275,Jusuf Nurkic,UTA,C,H,,-0.5038681088,19,9.628333333,0.4801851852,6.931111111,2.690925926,0.7490740741,0.6653703704,0.5021228278,0.6520047876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.459942666,-1.563696993,Gradey Dick,TOR,SG/SF,M,,-0.6271403836,23,9.725616438,1.574383562,2.961232877,1.184520548,0.6767123288,0.1,0.4182039739,0.8409640564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8384227193,-1.580799516,Tre Mann,CHA,PG/SG,H,,-0.564437048,24,11.85166667,1.515166667,3.0,3.211333333,0.8,0.1521666667,0.429,0.8200350046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.209971725,-1.654764475,Bogdan Bogdanovic,LAC,SG/SF,H,,-0.48489816,23,10.29147541,1.872295082,2.788688525,2.230983607,0.6440983607,0.1870491803,0.4451493419,0.8830518179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.575377367,-1.66520711,Jeremiah Fears,NOR,PG,M,,-0.8779554535,19,8.607808219,0.7176712329,2.478767123,2.438767123,0.8795890411,0.12,0.377982578,0.8080173124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.529954747,-1.793958137,Cedric Coward,MEM,SG,M,,-0.7001549736,19,7.067671233,0.9,4.031506849,1.454657534,0.5819178082,0.4156164384,0.4500752275,0.7960047769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.282228107,-1.885899346,Robert Williams,POR,C,H,,-0.3005639272,18,6.072272727,0.02272727273,6.12,1.107727273,0.6418181818,1.310909091,0.6437061048,0.7529030516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.199837209,-1.892240455,Jarace Walker,IND,SF/PF,H,,-0.5818292009,18,7.22,1.217941176,3.408823529,2.045294118,0.6060294118,0.4113235294,0.4507457552,0.7799621928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.613386365,-1.980207775,Danny Wolf,BKN,PF,M,,-0.7476825092,18,6.911643836,0.7434246575,5.011917808,1.707808219,0.4454794521,0.6310958904,0.4362468323,0.6759475901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.799164248,-1.983365009,Ja'Kobe Walter,TOR,PG/SG,M,,-0.6291949749,19,8.395479452,1.35109589,2.772465753,1.350136986,0.758630137,0.1652054795,0.4240018862,0.801008045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.879867031,-2.002425114,Max Christie,DAL,SG/SF,M,,-0.659991344,22,7.739589041,1.21890411,2.777534247,1.471232877,0.6167123288,0.2867123288,0.4205978214,0.8470100172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.303086122,-2.032565166,Dean Wade,CLE,SF/PF,H,,-0.5130569555,22,6.23,1.533970588,3.703382353,1.064705882,0.7525,0.4126470588,0.4275263051,0.6700206398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.419701535,-2.074430113,Kelly Olynyk,SAS,PF/C,H,,-0.6676663964,15,6.351323529,0.5976470588,3.378823529,2.071911765,0.5525,0.3260294118,0.5113663153,0.8059825127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.052319429,-2.238729264,Isaac Okoro,CHI,SF/PF,H,,-0.5040310616,24,9.022857143,1.161111111,2.94,1.680793651,0.7441269841,0.4168253968,0.4869262191,0.7049716319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.5498465926,-2.312007087,Jared McCain,OKC,PG/SG,H,,-0.5384050461,26,12.4245098,1.760784314,2.383333333,2.488823529,0.6737254902,0.02294117647,0.4586424295,0.8655074893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.596620065,-2.317062421,Patrick Williams,CHI,PF,H,,-0.6220566458,20,8.164117647,1.293823529,2.8875,1.481323529,0.7,0.35,0.4488649661,0.7399770905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.510530119,-2.372922771,Terance Mann,BKN,SG/SF,H,,-0.4937454151,26,9.844912281,1.069473684,3.539298246,2.108596491,0.6435087719,0.2128070175,0.504575612,0.77793866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.404804774,-2.393828145,Trendon Watford,PHI,PF/C,M,,-0.6879347202,18,8.10859375,0.396875,3.525,1.6875,0.52640625,0.26203125,0.5358668946,0.7699691178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.657743588,-2.396493353,Miles McBride,NYK,PG/SG,H,,-0.5814701294,19,7.311029412,1.383088235,1.881029412,1.763382353,0.7976470588,0.1998529412,0.4234073337,0.8058773665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.780602658,-2.412203781,Marvin Bagley III,WAS,PF/C,H,,-0.6786988936,16,7.128382353,0.2569117647,5.047058824,0.7226470588,0.3779411765,0.4804411765,0.5440865599,0.7040088881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.890476839,-2.419697632,Jarred Vanderbilt,LAL,PF/C,H,,-0.5665830678,20,5.4475,0.225,4.95,1.2375,1.031333333,0.2436666667,0.54032,0.6399466588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.829492498,-2.486837914,Drew Eubanks,SAC,C,H,,-0.716048129,14,4.738382353,0.03558823529,4.141617647,0.9197058824,0.2641176471,0.7557352941,0.5937257606,0.7059856345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
